median_rent,renter_occ,all_units,one_br,two_br,three_br,multi_rm,county,GPID,NAME
592,39.0,369.0,0.0,7.0,34.0,328.0,Crawford,10107,"Pine township, Crawford County, Pennsylvania"
613,96.0,800.0,16.0,18.0,35.0,731.0,Crawford,9720,"Randolph township, Crawford County, Pennsylvania"
691,73.0,670.0,0.0,17.0,9.0,644.0,Crawford,9822,"Richmond township, Crawford County, Pennsylvania"
811,95.0,621.0,18.0,33.0,22.0,548.0,Crawford,9803,"Rockdale township, Crawford County, Pennsylvania"
828,96.0,648.0,5.0,0.0,43.0,600.0,Crawford,10025,"Rome township, Crawford County, Pennsylvania"
891,195.0,2352.0,6.0,0.0,68.0,2278.0,Crawford,10081,"Sadsbury township, Crawford County, Pennsylvania"
703,145.0,413.0,11.0,12.0,54.0,336.0,Crawford,9674,"Saegertown borough, Crawford County, Pennsylvania"
658,122.0,1778.0,0.0,0.0,161.0,1617.0,Crawford,10058,"South Shenango township, Crawford County, Pennsylvania"
622,100.0,734.0,38.0,9.0,52.0,635.0,Crawford,10042,"Sparta township, Crawford County, Pennsylvania"
713,28.0,130.0,0.0,0.0,8.0,122.0,Crawford,9590,"Spartansburg borough, Crawford County, Pennsylvania"
713,80.0,671.0,0.0,3.0,15.0,653.0,Crawford,9925,"Spring township, Crawford County, Pennsylvania"
736,52.0,183.0,0.0,0.0,1.0,182.0,Crawford,10008,"Springboro borough, Crawford County, Pennsylvania"
563,60.0,397.0,0.0,17.0,35.0,345.0,Crawford,10019,"Steuben township, Crawford County, Pennsylvania"
817,75.0,517.0,0.0,0.0,11.0,506.0,Crawford,9991,"Summerhill township, Crawford County, Pennsylvania"
693,161.0,1286.0,0.0,38.0,58.0,1190.0,Crawford,9992,"Summit township, Crawford County, Pennsylvania"
531,1056.0,2717.0,52.0,131.0,164.0,2370.0,Crawford,9698,"Titusville city, Crawford County, Pennsylvania"
471,34.0,130.0,0.0,0.0,4.0,126.0,Crawford,9801,"Townville borough, Crawford County, Pennsylvania"
550,54.0,609.0,3.0,23.0,37.0,546.0,Crawford,9761,"Troy township, Crawford County, Pennsylvania"
775,69.0,431.0,2.0,0.0,4.0,425.0,Crawford,9764,"Union township, Crawford County, Pennsylvania"
810,25.0,110.0,0.0,1.0,0.0,109.0,Crawford,9667,"Venango borough, Crawford County, Pennsylvania"
713,38.0,492.0,1.0,2.0,29.0,460.0,Crawford,10013,"Venango township, Crawford County, Pennsylvania"
874,469.0,2754.0,0.0,18.0,153.0,2583.0,Crawford,7937,"Vernon township, Crawford County, Pennsylvania"
963,49.0,722.0,10.0,4.0,63.0,645.0,Crawford,9841,"Wayne township, Crawford County, Pennsylvania"
600,36.0,311.0,0.0,0.0,10.0,301.0,Crawford,9831,"West Fallowfield township, Crawford County, Pennsylvania"
838,582.0,2277.0,0.0,0.0,120.0,2157.0,Crawford,8107,"West Mead township, Crawford County, Pennsylvania"
550,43.0,328.0,12.0,11.0,58.0,247.0,Crawford,9434,"West Shenango township, Crawford County, Pennsylvania"
-,1.0,60.0,0.0,0.0,1.0,59.0,Crawford,10095,"Woodcock borough, Crawford County, Pennsylvania"
664,191.0,1318.0,0.0,38.0,71.0,1209.0,Crawford,9927,"Woodcock township, Crawford County, Pennsylvania"
1100,1086.0,3357.0,34.0,42.0,153.0,3128.0,Cumberland,10146,"Camp Hill borough, Cumberland County, Pennsylvania"
844,4168.0,8276.0,159.0,134.0,935.0,7048.0,Cumberland,10148,"Carlisle borough, Cumberland County, Pennsylvania"
-,5.0,275.0,16.0,33.0,37.0,189.0,Cumberland,9827,"Cooke township, Cumberland County, Pennsylvania"
982,80.0,2330.0,0.0,0.0,153.0,2177.0,Cumberland,9681,"Dickinson township, Cumberland County, Pennsylvania"
962,3142.0,9596.0,72.0,200.0,824.0,8500.0,Cumberland,8447,"East Pennsboro township, Cumberland County, Pennsylvania"
1111,2697.0,12691.0,237.0,185.0,376.0,11893.0,Cumberland,8629,"Hampden township, Cumberland County, Pennsylvania"
1034,156.0,922.0,0.0,0.0,10.0,912.0,Cumberland,9868,"Hopewell township, Cumberland County, Pennsylvania"
1016,954.0,2392.0,47.0,56.0,202.0,2087.0,Cumberland,9478,"Lemoyne borough, Cumberland County, Pennsylvania"
1097,2481.0,7477.0,62.0,88.0,615.0,6712.0,Cumberland,8926,"Lower Allen township, Cumberland County, Pennsylvania"
867,104.0,807.0,0.0,7.0,13.0,787.0,Cumberland,9492,"Lower Frankford township, Cumberland County, Pennsylvania"
741,97.0,696.0,0.0,11.0,23.0,662.0,Cumberland,9495,"Lower Mifflin township, Cumberland County, Pennsylvania"
905,1430.0,4301.0,15.0,0.0,517.0,3769.0,Cumberland,9812,"Mechanicsburg borough, Cumberland County, Pennsylvania"
1012,382.0,2609.0,17.0,40.0,129.0,2423.0,Cumberland,8456,"Middlesex township, Cumberland County, Pennsylvania"
1007,276.0,2508.0,0.0,46.0,0.0,2462.0,Cumberland,10076,"Monroe township, Cumberland County, Pennsylvania"
815,284.0,933.0,6.0,0.0,69.0,858.0,Cumberland,9815,"Mount Holly Springs borough, Cumberland County, Pennsylvania"
943,40.0,141.0,2.0,5.0,10.0,124.0,Cumberland,9630,"Newburg borough, Cumberland County, Pennsylvania"
826,1090.0,3659.0,43.0,31.0,253.0,3332.0,Cumberland,9739,"New Cumberland borough, Cumberland County, Pennsylvania"
748,274.0,629.0,7.0,38.0,68.0,516.0,Cumberland,9531,"Newville borough, Cumberland County, Pennsylvania"
1133,1216.0,4630.0,0.0,12.0,135.0,4483.0,Cumberland,8002,"North Middleton township, Cumberland County, Pennsylvania"
879,158.0,865.0,16.0,25.0,32.0,792.0,Cumberland,9862,"North Newton township, Cumberland County, Pennsylvania"
921,175.0,1100.0,4.0,5.0,13.0,1078.0,Cumberland,9584,"Penn township, Cumberland County, Pennsylvania"
762,1496.0,2636.0,246.0,123.0,251.0,2016.0,Cumberland,9534,"Shippensburg borough, Cumberland County, Pennsylvania"
1044,970.0,1686.0,145.0,34.0,139.0,1368.0,Cumberland,8029,"Shippensburg township, Cumberland County, Pennsylvania"
822,246.0,758.0,8.0,3.0,90.0,657.0,Cumberland,9979,"Shiremanstown borough, Cumberland County, Pennsylvania"
1511,1503.0,7377.0,50.0,47.0,182.0,7098.0,Cumberland,10074,"Silver Spring township, Cumberland County, Pennsylvania"
1152,527.0,2875.0,0.0,14.0,286.0,2575.0,Cumberland,9854,"Southampton township, Cumberland County, Pennsylvania"
903,1056.0,6683.0,31.0,18.0,208.0,6426.0,Cumberland,8451,"South Middleton township, Cumberland County, Pennsylvania"
822,104.0,483.0,3.0,0.0,5.0,475.0,Cumberland,9673,"South Newton township, Cumberland County, Pennsylvania"
1232,1995.0,7752.0,168.0,107.0,248.0,7229.0,Cumberland,7980,"Upper Allen township, Cumberland County, Pennsylvania"
1058,101.0,823.0,6.0,0.0,13.0,804.0,Cumberland,9474,"Upper Frankford township, Cumberland County, Pennsylvania"
909,61.0,545.0,0.0,0.0,0.0,545.0,Cumberland,10054,"Upper Mifflin township, Cumberland County, Pennsylvania"
926,394.0,2583.0,0.0,0.0,117.0,2466.0,Cumberland,9499,"West Pennsboro township, Cumberland County, Pennsylvania"
1008,846.0,1633.0,30.0,53.0,268.0,1282.0,Cumberland,9879,"Wormleysburg borough, Cumberland County, Pennsylvania"
771,32.0,166.0,0.0,0.0,9.0,157.0,Dauphin,10190,"Berrysburg borough, Dauphin County, Pennsylvania"
975,142.0,1205.0,0.0,0.0,17.0,1188.0,Dauphin,9652,"Conewago township, Dauphin County, Pennsylvania"
725,61.0,371.0,9.0,5.0,8.0,349.0,Dauphin,10192,"Dauphin borough, Dauphin County, Pennsylvania"
1109,3551.0,10501.0,115.0,128.0,736.0,9522.0,Dauphin,8062,"Derry township, Dauphin County, Pennsylvania"
956,168.0,2381.0,0.0,0.0,32.0,2349.0,Dauphin,9727,"East Hanover township, Dauphin County, Pennsylvania"
598,257.0,702.0,0.0,0.0,51.0,651.0,Dauphin,9510,"Elizabethville borough, Dauphin County, Pennsylvania"
554,68.0,336.0,2.0,7.0,25.0,302.0,Dauphin,9513,"Gratz borough, Dauphin County, Pennsylvania"
677,217.0,443.0,3.0,8.0,25.0,407.0,Dauphin,9457,"Halifax borough, Dauphin County, Pennsylvania"
727,229.0,1503.0,0.0,0.0,21.0,1482.0,Dauphin,10149,"Halifax township, Dauphin County, Pennsylvania"
856,13221.0,25447.0,1403.0,741.0,3021.0,20282.0,Dauphin,9960,"Harrisburg city, Dauphin County, Pennsylvania"
875,525.0,1290.0,6.0,52.0,170.0,1062.0,Dauphin,10161,"Highspire borough, Dauphin County, Pennsylvania"
763,963.0,2214.0,61.0,40.0,283.0,1830.0,Dauphin,10164,"Hummelstown borough, Dauphin County, Pennsylvania"
732,72.0,770.0,0.0,6.0,4.0,760.0,Dauphin,10186,"Jackson township, Dauphin County, Pennsylvania"
775,26.0,205.0,0.0,2.0,15.0,188.0,Dauphin,9634,"Jefferson township, Dauphin County, Pennsylvania"
783,245.0,2345.0,0.0,0.0,34.0,2311.0,Dauphin,9769,"Londonderry township, Dauphin County, Pennsylvania"
1055,6838.0,21794.0,118.0,177.0,1473.0,20026.0,Dauphin,9772,"Lower Paxton township, Dauphin County, Pennsylvania"
942,447.0,3894.0,0.0,0.0,215.0,3679.0,Dauphin,8274,"Lower Swatara township, Dauphin County, Pennsylvania"
688,255.0,959.0,25.0,3.0,72.0,859.0,Dauphin,9934,"Lykens borough, Dauphin County, Pennsylvania"
836,70.0,544.0,1.0,3.0,9.0,531.0,Dauphin,10154,"Lykens township, Dauphin County, Pennsylvania"
782,332.0,2300.0,0.0,12.0,132.0,2156.0,Dauphin,9633,"Middle Paxton township, Dauphin County, Pennsylvania"
941,1998.0,4461.0,145.0,137.0,406.0,3773.0,Dauphin,10127,"Middletown borough, Dauphin County, Pennsylvania"
681,43.0,269.0,0.0,0.0,0.0,269.0,Dauphin,9561,"Mifflin township, Dauphin County, Pennsylvania"
641,555.0,1377.0,56.0,74.0,195.0,1052.0,Dauphin,10129,"Millersburg borough, Dauphin County, Pennsylvania"
972,193.0,710.0,10.0,0.0,32.0,668.0,Dauphin,9619,"Paxtang borough, Dauphin County, Pennsylvania"
746,650.0,1302.0,0.0,20.0,174.0,1108.0,Dauphin,9442,"Penbrook borough, Dauphin County, Pennsylvania"
725,17.0,130.0,0.0,0.0,0.0,130.0,Dauphin,10159,"Pillow borough, Dauphin County, Pennsylvania"
750,11.0,103.0,1.0,0.0,0.0,102.0,Dauphin,8862,"Reed township, Dauphin County, Pennsylvania"
936,185.0,544.0,11.0,15.0,22.0,496.0,Dauphin,9617,"Royalton borough, Dauphin County, Pennsylvania"
625,13.0,132.0,2.0,2.0,3.0,125.0,Dauphin,9809,"Rush township, Dauphin County, Pennsylvania"
1386,619.0,2714.0,16.0,87.0,76.0,2535.0,Dauphin,9811,"South Hanover township, Dauphin County, Pennsylvania"
873,985.0,2422.0,0.0,88.0,134.0,2200.0,Dauphin,9890,"Steelton borough, Dauphin County, Pennsylvania"
1123,3841.0,11369.0,440.0,279.0,967.0,9683.0,Dauphin,8429,"Susquehanna township, Dauphin County, Pennsylvania"
1058,3375.0,9942.0,273.0,118.0,517.0,9034.0,Dauphin,9665,"Swatara township, Dauphin County, Pennsylvania"
740,301.0,1901.0,10.0,41.0,23.0,1827.0,Dauphin,9971,"Upper Paxton township, Dauphin County, Pennsylvania"
626,145.0,903.0,0.0,0.0,10.0,893.0,Dauphin,9460,"Washington township, Dauphin County, Pennsylvania"
586,29.0,527.0,0.0,0.0,0.0,527.0,Dauphin,9848,"Wayne township, Dauphin County, Pennsylvania"
1261,261.0,4384.0,0.0,0.0,26.0,4358.0,Dauphin,8405,"West Hanover township, Dauphin County, Pennsylvania"
638,51.0,586.0,0.0,0.0,10.0,576.0,Dauphin,8408,"Wiconisco township, Dauphin County, Pennsylvania"
867,111.0,514.0,0.0,3.0,3.0,508.0,Dauphin,9957,"Williams township, Dauphin County, Pennsylvania"
658,177.0,664.0,0.0,0.0,39.0,625.0,Dauphin,9746,"Williamstown borough, Dauphin County, Pennsylvania"
932,479.0,1870.0,0.0,41.0,152.0,1677.0,Delaware,9610,"Aldan borough, Delaware County, Pennsylvania"
1128,675.0,6286.0,33.0,83.0,142.0,6028.0,Delaware,9956,"Aston township, Delaware County, Pennsylvania"
-,65.0,3175.0,0.0,0.0,0.0,3175.0,Delaware,9088,"Bethel township, Delaware County, Pennsylvania"
1282,472.0,3596.0,0.0,19.0,182.0,3395.0,Delaware,9546,"Brookhaven borough, Delaware County, Pennsylvania"
1405,206.0,1458.0,10.0,0.0,52.0,1396.0,Delaware,9730,"Chadds Ford township, Delaware County, Pennsylvania"
860,7411.0,14150.0,412.0,127.0,1008.0,12603.0,Delaware,9274,"Chester city, Delaware County, Pennsylvania"
886,714.0,1686.0,0.0,8.0,97.0,1581.0,Delaware,9714,"Chester township, Delaware County, Pennsylvania"
1920,427.0,1096.0,0.0,16.0,86.0,994.0,Delaware,9543,"Chester Heights borough, Delaware County, Pennsylvania"
953,1151.0,2945.0,57.0,93.0,568.0,2227.0,Delaware,9996,"Clifton Heights borough, Delaware County, Pennsylvania"
988,1164.0,3651.0,0.0,20.0,283.0,3348.0,Delaware,9998,"Collingdale borough, Delaware County, Pennsylvania"
1059,338.0,883.0,66.0,0.0,89.0,728.0,Delaware,9699,"Colwyn borough, Delaware County, Pennsylvania"
1872,2344.0,6549.0,98.0,167.0,746.0,5538.0,Delaware,9079,"Concord township, Delaware County, Pennsylvania"
1050,1790.0,4031.0,173.0,57.0,408.0,3393.0,Delaware,9939,"Darby borough, Delaware County, Pennsylvania"
1002,1132.0,4203.0,37.0,0.0,195.0,3971.0,Delaware,9999,"Darby township, Delaware County, Pennsylvania"
966,283.0,1002.0,6.0,35.0,106.0,855.0,Delaware,9905,"East Lansdowne borough, Delaware County, Pennsylvania"
1218,350.0,961.0,0.0,5.0,107.0,849.0,Delaware,9482,"Eddystone borough, Delaware County, Pennsylvania"
1558,485.0,1875.0,38.0,0.0,83.0,1754.0,Delaware,8697,"Edgmont township, Delaware County, Pennsylvania"
1228,697.0,2584.0,0.0,11.0,88.0,2485.0,Delaware,9966,"Folcroft borough, Delaware County, Pennsylvania"
1022,1019.0,3179.0,56.0,31.0,359.0,2733.0,Delaware,8789,"Glenolden borough, Delaware County, Pennsylvania"
1398,2569.0,18066.0,168.0,150.0,556.0,17192.0,Delaware,9889,"Haverford township, Delaware County, Pennsylvania"
1023,1810.0,5151.0,51.0,182.0,493.0,4425.0,Delaware,9700,"Lansdowne borough, Delaware County, Pennsylvania"
1129,560.0,1339.0,23.0,0.0,178.0,1138.0,Delaware,9456,"Lower Chichester township, Delaware County, Pennsylvania"
817,633.0,1005.0,30.0,98.0,136.0,741.0,Delaware,8478,"Marcus Hook borough, Delaware County, Pennsylvania"
1296,1092.0,8698.0,98.0,57.0,238.0,8305.0,Delaware,10142,"Marple township, Delaware County, Pennsylvania"
1167,1484.0,2937.0,133.0,66.0,487.0,2251.0,Delaware,9628,"Media borough, Delaware County, Pennsylvania"
2329,1665.0,6945.0,248.0,281.0,595.0,5821.0,Delaware,8700,"Middletown township, Delaware County, Pennsylvania"
876,251.0,388.0,20.0,25.0,64.0,279.0,Delaware,10118,"Millbourne borough, Delaware County, Pennsylvania"
998,582.0,1160.0,9.0,62.0,156.0,933.0,Delaware,10120,"Morton borough, Delaware County, Pennsylvania"
1292,588.0,5272.0,30.0,72.0,122.0,5048.0,Delaware,9885,"Nether Providence township, Delaware County, Pennsylvania"
1651,1144.0,5611.0,108.0,175.0,244.0,5084.0,Delaware,8507,"Newtown township, Delaware County, Pennsylvania"
982,528.0,2251.0,0.0,15.0,154.0,2082.0,Delaware,9983,"Norwood borough, Delaware County, Pennsylvania"
1063,198.0,901.0,0.0,0.0,36.0,865.0,Delaware,9985,"Parkside borough, Delaware County, Pennsylvania"
1043,908.0,2937.0,84.0,119.0,284.0,2450.0,Delaware,9914,"Prospect Park borough, Delaware County, Pennsylvania"
1488,3221.0,10296.0,117.0,297.0,875.0,9007.0,Delaware,9520,"Radnor township, Delaware County, Pennsylvania"
1044,3164.0,12950.0,96.0,146.0,1385.0,11323.0,Delaware,9522,"Ridley township, Delaware County, Pennsylvania"
988,830.0,3098.0,17.0,62.0,267.0,2752.0,Delaware,9917,"Ridley Park borough, Delaware County, Pennsylvania"
-,5.0,361.0,0.0,0.0,0.0,361.0,Delaware,9773,"Rose Valley borough, Delaware County, Pennsylvania"
844,55.0,338.0,11.0,0.0,2.0,325.0,Delaware,9896,"Rutledge borough, Delaware County, Pennsylvania"
1182,556.0,2184.0,0.0,64.0,85.0,2035.0,Delaware,9765,"Sharon Hill borough, Delaware County, Pennsylvania"
1233,638.0,8608.0,28.0,7.0,84.0,8489.0,Delaware,9523,"Springfield township, Delaware County, Pennsylvania"
1021,455.0,2023.0,113.0,13.0,117.0,1780.0,Delaware,10169,"Swarthmore borough, Delaware County, Pennsylvania"
-,97.0,2311.0,0.0,0.0,0.0,2311.0,Delaware,9631,"Thornbury township, Delaware County, Pennsylvania"
1074,480.0,1636.0,5.0,5.0,50.0,1576.0,Delaware,9777,"Tinicum township, Delaware County, Pennsylvania"
1103,183.0,654.0,0.0,0.0,30.0,624.0,Delaware,10130,"Trainer borough, Delaware County, Pennsylvania"
769,729.0,1454.0,0.0,0.0,117.0,1337.0,Delaware,9508,"Upland borough, Delaware County, Pennsylvania"
1075,2076.0,7220.0,23.0,64.0,787.0,6346.0,Delaware,9888,"Upper Chichester township, Delaware County, Pennsylvania"
1030,13847.0,34237.0,865.0,729.0,4035.0,28608.0,Delaware,10139,"Upper Darby township, Delaware County, Pennsylvania"
1110,1063.0,4267.0,69.0,154.0,322.0,3722.0,Delaware,7805,"Upper Providence township, Delaware County, Pennsylvania"
905,2082.0,4939.0,61.0,140.0,908.0,3830.0,Delaware,10084,"Yeadon borough, Delaware County, Pennsylvania"
-,10.0,663.0,43.0,110.0,105.0,405.0,Elk,9504,"Benezette township, Elk County, Pennsylvania"
-,75.0,1778.0,17.0,0.0,23.0,1738.0,Elk,10104,"Fox township, Elk County, Pennsylvania"
576,20.0,539.0,10.0,56.0,43.0,430.0,Elk,10115,"Highland township, Elk County, Pennsylvania"
564,129.0,766.0,15.0,28.0,6.0,717.0,Elk,9745,"Horton township, Elk County, Pennsylvania"
646,161.0,1361.0,22.0,48.0,107.0,1184.0,Elk,10158,"Jay township, Elk County, Pennsylvania"
648,281.0,1272.0,17.0,54.0,83.0,1118.0,Elk,10180,"Johnsonburg borough, Elk County, Pennsylvania"
559,89.0,1211.0,56.0,52.0,77.0,1026.0,Elk,9882,"Jones township, Elk County, Pennsylvania"
-,15.0,321.0,7.0,26.0,44.0,244.0,Elk,9901,"Millstone township, Elk County, Pennsylvania"
590,643.0,2015.0,145.0,11.0,62.0,1797.0,Elk,9615,"Ridgway borough, Elk County, Pennsylvania"
529,203.0,1327.0,39.0,15.0,77.0,1196.0,Elk,8787,"Ridgway township, Elk County, Pennsylvania"
584,1370.0,5976.0,57.0,173.0,332.0,5414.0,Elk,9535,"St. Marys city, Elk County, Pennsylvania"
-,10.0,561.0,18.0,52.0,118.0,373.0,Elk,9525,"Spring Creek township, Elk County, Pennsylvania"
-,0.0,0.0,0.0,0.0,0.0,0.0,Erie,,"County subdivisions not defined, Erie County, Pennsylvania"
540,263.0,736.0,10.0,3.0,89.0,634.0,Erie,9443,"Albion borough, Erie County, Pennsylvania"
725,27.0,408.0,0.0,2.0,8.0,398.0,Erie,9881,"Amity township, Erie County, Pennsylvania"
645,110.0,515.0,0.0,0.0,9.0,506.0,Erie,10083,"Concord township, Erie County, Pennsylvania"
645,126.0,808.0,0.0,16.0,15.0,777.0,Erie,10133,"Conneaut township, Erie County, Pennsylvania"
662,1253.0,3082.0,52.0,79.0,141.0,2810.0,Erie,9622,"Corry city, Erie County, Pennsylvania"
725,29.0,223.0,0.0,2.0,4.0,217.0,Erie,9455,"Cranesville borough, Erie County, Pennsylvania"
847,1147.0,2396.0,57.0,81.0,192.0,2066.0,Erie,9061,"Edinboro borough, Erie County, Pennsylvania"
788,11.0,79.0,0.0,0.0,0.0,79.0,Erie,8099,"Elgin borough, Erie County, Pennsylvania"
655,76.0,785.0,0.0,9.0,28.0,748.0,Erie,9612,"Elk Creek township, Erie County, Pennsylvania"
710,19605.0,44994.0,1203.0,1036.0,3723.0,39032.0,Erie,9834,"Erie city, Erie County, Pennsylvania"
880,394.0,4002.0,11.0,69.0,123.0,3799.0,Erie,9767,"Fairview township, Erie County, Pennsylvania"
700,51.0,640.0,0.0,11.0,0.0,629.0,Erie,9607,"Franklin township, Erie County, Pennsylvania"
587,457.0,1210.0,54.0,64.0,98.0,994.0,Erie,8831,"Girard borough, Erie County, Pennsylvania"
546,348.0,2254.0,14.0,111.0,30.0,2099.0,Erie,10097,"Girard township, Erie County, Pennsylvania"
638,162.0,1850.0,9.0,0.0,13.0,1828.0,Erie,10111,"Greene township, Erie County, Pennsylvania"
642,35.0,764.0,4.0,3.0,14.0,743.0,Erie,10113,"Greenfield township, Erie County, Pennsylvania"
843,1345.0,6835.0,124.0,117.0,196.0,6398.0,Erie,8763,"Harborcreek township, Erie County, Pennsylvania"
823,230.0,1194.0,5.0,0.0,36.0,1153.0,Erie,7728,"Lake City borough, Erie County, Pennsylvania"
896,426.0,1641.0,16.0,16.0,24.0,1585.0,Erie,9502,"Lawrence Park township, Erie County, Pennsylvania"
1030,57.0,651.0,0.0,3.0,13.0,635.0,Erie,9288,"LeBoeuf township, Erie County, Pennsylvania"
800,110.0,238.0,0.0,18.0,22.0,198.0,Erie,8234,"McKean borough, Erie County, Pennsylvania"
829,164.0,1725.0,0.0,0.0,40.0,1685.0,Erie,8370,"McKean township, Erie County, Pennsylvania"
892,7060.0,24736.0,695.0,624.0,1869.0,21548.0,Erie,9850,"Millcreek township, Erie County, Pennsylvania"
850,26.0,159.0,1.0,0.0,5.0,153.0,Erie,8835,"Mill Village borough, Erie County, Pennsylvania"
667,857.0,1781.0,19.0,30.0,141.0,1591.0,Erie,9062,"North East borough, Erie County, Pennsylvania"
747,422.0,2701.0,0.0,70.0,154.0,2477.0,Erie,10174,"North East township, Erie County, Pennsylvania"
975,21.0,205.0,2.0,1.0,2.0,200.0,Erie,9064,"Platea borough, Erie County, Pennsylvania"
826,176.0,1580.0,11.0,11.0,64.0,1494.0,Erie,10177,"Springfield township, Erie County, Pennsylvania"
1295,445.0,3156.0,17.0,0.0,111.0,3028.0,Erie,9951,"Summit township, Erie County, Pennsylvania"
781,107.0,704.0,3.0,0.0,13.0,688.0,Erie,9886,"Union township, Erie County, Pennsylvania"
585,498.0,1428.0,12.0,21.0,175.0,1220.0,Erie,8434,"Union City borough, Erie County, Pennsylvania"
-,80.0,912.0,6.0,0.0,24.0,882.0,Erie,9524,"Venango township, Erie County, Pennsylvania"
641,295.0,2123.0,0.0,17.0,92.0,2014.0,Erie,10137,"Washington township, Erie County, Pennsylvania"
809,261.0,668.0,45.0,26.0,12.0,585.0,Erie,8845,"Waterford borough, Erie County, Pennsylvania"
485,240.0,1740.0,0.0,12.0,33.0,1695.0,Erie,9375,"Waterford township, Erie County, Pennsylvania"
